iphi,phi min,phi max,ieta,eta min,eta max
17,0.319068,0.343612,7,-0.982140,-0.960254
17,0.319068,0.343612,6,-1.004026,-0.982140
18,0.343612,0.368155,1,-1.112542,-1.091275
18,0.343612,0.368155,0,-1.133810,-1.112542
19,0.368155,0.392699,1,-1.112542,-1.091275
19,0.368155,0.392699,0,-1.133810,-1.112542
18,0.343612,0.368155,3,-1.069490,-1.048015
18,0.343612,0.368155,2,-1.090965,-1.069490
19,0.368155,0.392699,3,-1.069490,-1.048015
19,0.368155,0.392699,2,-1.090965,-1.069490
18,0.343612,0.368155,5,-1.026021,-1.004340
18,0.343612,0.368155,4,-1.047703,-1.026021
19,0.368155,0.392699,5,-1.026021,-1.004340
19,0.368155,0.392699,4,-1.047703,-1.026021
18,0.343612,0.368155,7,-0.982140,-0.960254
18,0.343612,0.368155,6,-1.004026,-0.982140
19,0.368155,0.392699,7,-0.982140,-0.960254
19,0.368155,0.392699,6,-1.004026,-0.982140
20,0.392699,0.417243,1,-1.112542,-1.091275
20,0.392699,0.417243,0,-1.133810,-1.112542
21,0.417243,0.441786,1,-1.112542,-1.091275
21,0.417243,0.441786,0,-1.133810,-1.112542
20,0.392699,0.417243,3,-1.069490,-1.048015
20,0.392699,0.417243,2,-1.090965,-1.069490
21,0.417243,0.441786,3,-1.069490,-1.048015
21,0.417243,0.441786,2,-1.090965,-1.069490
20,0.392699,0.417243,5,-1.026021,-1.004340
20,0.392699,0.417243,4,-1.047703,-1.026021
21,0.417243,0.441786,5,-1.026021,-1.004340
21,0.417243,0.441786,4,-1.047703,-1.026021
20,0.392699,0.417243,7,-0.982140,-0.960254
20,0.392699,0.417243,6,-1.004026,-0.982140
21,0.417243,0.441786,7,-0.982140,-0.960254
21,0.417243,0.441786,6,-1.004026,-0.982140
22,0.441786,0.466330,1,-1.112542,-1.091275
22,0.441786,0.466330,0,-1.133810,-1.112542
23,0.466330,0.490874,1,-1.112542,-1.091275
23,0.466330,0.490874,0,-1.133810,-1.112542
22,0.441786,0.466330,3,-1.069490,-1.048015
22,0.441786,0.466330,2,-1.090965,-1.069490
23,0.466330,0.490874,3,-1.069490,-1.048015
23,0.466330,0.490874,2,-1.090965,-1.069490
22,0.441786,0.466330,5,-1.026021,-1.004340
22,0.441786,0.466330,4,-1.047703,-1.026021
23,0.466330,0.490874,5,-1.026021,-1.004340
23,0.466330,0.490874,4,-1.047703,-1.026021
22,0.441786,0.466330,7,-0.982140,-0.960254
22,0.441786,0.466330,6,-1.004026,-0.982140
23,0.466330,0.490874,7,-0.982140,-0.960254
23,0.466330,0.490874,6,-1.004026,-0.982140
23,0.466330,0.490874,54,0.148054,0.173523
23,0.466330,0.490874,55,0.173523,0.198991
22,0.441786,0.466330,54,0.148054,0.173523
22,0.441786,0.466330,55,0.173523,0.198991
23,0.466330,0.490874,52,0.099833,0.123759
23,0.466330,0.490874,53,0.123759,0.147685
22,0.441786,0.466330,52,0.099833,0.123759
22,0.441786,0.466330,53,0.123759,0.147685
23,0.466330,0.490874,50,0.051375,0.075416
23,0.466330,0.490874,51,0.075416,0.099457
22,0.441786,0.466330,50,0.051375,0.075416
22,0.441786,0.466330,51,0.075416,0.099457
23,0.466330,0.490874,48,0.002796,0.026897
23,0.466330,0.490874,49,0.026897,0.050998
22,0.441786,0.466330,48,0.002796,0.026897
22,0.441786,0.466330,49,0.026897,0.050998
21,0.417243,0.441786,54,0.148054,0.173523
21,0.417243,0.441786,55,0.173523,0.198991
20,0.392699,0.417243,54,0.148054,0.173523
20,0.392699,0.417243,55,0.173523,0.198991
21,0.417243,0.441786,52,0.099833,0.123759
21,0.417243,0.441786,53,0.123759,0.147685
20,0.392699,0.417243,52,0.099833,0.123759
20,0.392699,0.417243,53,0.123759,0.147685
21,0.417243,0.441786,50,0.051375,0.075416
21,0.417243,0.441786,51,0.075416,0.099457
20,0.392699,0.417243,50,0.051375,0.075416
20,0.392699,0.417243,51,0.075416,0.099457
21,0.417243,0.441786,48,0.002796,0.026897
21,0.417243,0.441786,49,0.026897,0.050998
20,0.392699,0.417243,48,0.002796,0.026897
20,0.392699,0.417243,49,0.026897,0.050998
19,0.368155,0.392699,54,0.148054,0.173523
19,0.368155,0.392699,55,0.173523,0.198991
18,0.343612,0.368155,54,0.148054,0.173523
18,0.343612,0.368155,55,0.173523,0.198991
19,0.368155,0.392699,52,0.099833,0.123759
19,0.368155,0.392699,53,0.123759,0.147685
18,0.343612,0.368155,52,0.099833,0.123759
18,0.343612,0.368155,53,0.123759,0.147685
19,0.368155,0.392699,50,0.051375,0.075416
19,0.368155,0.392699,51,0.075416,0.099457
18,0.343612,0.368155,50,0.051375,0.075416
18,0.343612,0.368155,51,0.075416,0.099457
19,0.368155,0.392699,48,0.002796,0.026897
19,0.368155,0.392699,49,0.026897,0.050998
18,0.343612,0.368155,48,0.002796,0.026897
18,0.343612,0.368155,49,0.026897,0.050998
17,0.319068,0.343612,54,0.148054,0.173523
17,0.319068,0.343612,55,0.173523,0.198991
16,0.294524,0.319068,54,0.148054,0.173523
16,0.294524,0.319068,55,0.173523,0.198991
17,0.319068,0.343612,52,0.099833,0.123759
17,0.319068,0.343612,53,0.123759,0.147685
16,0.294524,0.319068,52,0.099833,0.123759
16,0.294524,0.319068,53,0.123759,0.147685
17,0.319068,0.343612,50,0.051375,0.075416
17,0.319068,0.343612,51,0.075416,0.099457
16,0.294524,0.319068,50,0.051375,0.075416
16,0.294524,0.319068,51,0.075416,0.099457
17,0.319068,0.343612,48,0.002796,0.026897
17,0.319068,0.343612,49,0.026897,0.050998
16,0.294524,0.319068,48,0.002796,0.026897
16,0.294524,0.319068,49,0.026897,0.050998
23,0.466330,0.490874,62,0.350283,0.374812
23,0.466330,0.490874,63,0.374812,0.399340
22,0.441786,0.466330,62,0.350283,0.374812
22,0.441786,0.466330,63,0.374812,0.399340
23,0.466330,0.490874,60,0.300437,0.325188
23,0.466330,0.490874,61,0.325188,0.349939
22,0.441786,0.466330,60,0.300437,0.325188
22,0.441786,0.466330,61,0.325188,0.349939
23,0.466330,0.490874,58,0.250129,0.275110
23,0.466330,0.490874,59,0.275110,0.300091
22,0.441786,0.466330,58,0.250129,0.275110
22,0.441786,0.466330,59,0.275110,0.300091
23,0.466330,0.490874,56,0.199342,0.224561
23,0.466330,0.490874,57,0.224561,0.249781
22,0.441786,0.466330,56,0.199342,0.224561
22,0.441786,0.466330,57,0.224561,0.249781
21,0.417243,0.441786,62,0.350283,0.374812
21,0.417243,0.441786,63,0.374812,0.399340
20,0.392699,0.417243,62,0.350283,0.374812
20,0.392699,0.417243,63,0.374812,0.399340
21,0.417243,0.441786,60,0.300437,0.325188
21,0.417243,0.441786,61,0.325188,0.349939
20,0.392699,0.417243,60,0.300437,0.325188
20,0.392699,0.417243,61,0.325188,0.349939
21,0.417243,0.441786,58,0.250129,0.275110
21,0.417243,0.441786,59,0.275110,0.300091
20,0.392699,0.417243,58,0.250129,0.275110
20,0.392699,0.417243,59,0.275110,0.300091
21,0.417243,0.441786,56,0.199342,0.224561
21,0.417243,0.441786,57,0.224561,0.249781
20,0.392699,0.417243,56,0.199342,0.224561
20,0.392699,0.417243,57,0.224561,0.249781
19,0.368155,0.392699,62,0.350283,0.374812
19,0.368155,0.392699,63,0.374812,0.399340
18,0.343612,0.368155,62,0.350283,0.374812
18,0.343612,0.368155,63,0.374812,0.399340
19,0.368155,0.392699,60,0.300437,0.325188
19,0.368155,0.392699,61,0.325188,0.349939
18,0.343612,0.368155,60,0.300437,0.325188
18,0.343612,0.368155,61,0.325188,0.349939
19,0.368155,0.392699,58,0.250129,0.275110
19,0.368155,0.392699,59,0.275110,0.300091
18,0.343612,0.368155,58,0.250129,0.275110
18,0.343612,0.368155,59,0.275110,0.300091
19,0.368155,0.392699,56,0.199342,0.224561
19,0.368155,0.392699,57,0.224561,0.249781
18,0.343612,0.368155,56,0.199342,0.224561
18,0.343612,0.368155,57,0.224561,0.249781
17,0.319068,0.343612,62,0.350283,0.374812
17,0.319068,0.343612,63,0.374812,0.399340
16,0.294524,0.319068,62,0.350283,0.374812
16,0.294524,0.319068,63,0.374812,0.399340
17,0.319068,0.343612,60,0.300437,0.325188
17,0.319068,0.343612,61,0.325188,0.349939
16,0.294524,0.319068,60,0.300437,0.325188
16,0.294524,0.319068,61,0.325188,0.349939
17,0.319068,0.343612,58,0.250129,0.275110
17,0.319068,0.343612,59,0.275110,0.300091
16,0.294524,0.319068,58,0.250129,0.275110
16,0.294524,0.319068,59,0.275110,0.300091
17,0.319068,0.343612,56,0.199342,0.224561
17,0.319068,0.343612,57,0.224561,0.249781
16,0.294524,0.319068,56,0.199342,0.224561
16,0.294524,0.319068,57,0.224561,0.249781
23,0.466330,0.490874,70,0.545310,0.569000
23,0.466330,0.490874,71,0.569000,0.592690
22,0.441786,0.466330,70,0.545310,0.569000
22,0.441786,0.466330,71,0.569000,0.592690
23,0.466330,0.490874,68,0.497186,0.521080
23,0.466330,0.490874,69,0.521080,0.544974
22,0.441786,0.466330,68,0.497186,0.521080
22,0.441786,0.466330,69,0.521080,0.544974
23,0.466330,0.490874,66,0.448646,0.472747
23,0.466330,0.490874,67,0.472747,0.496848
22,0.441786,0.466330,66,0.448646,0.472747
22,0.441786,0.466330,67,0.472747,0.496848
23,0.466330,0.490874,64,0.399682,0.423994
23,0.466330,0.490874,65,0.423994,0.448306
22,0.441786,0.466330,64,0.399682,0.423994
22,0.441786,0.466330,65,0.423994,0.448306
21,0.417243,0.441786,70,0.545310,0.569000
21,0.417243,0.441786,71,0.569000,0.592690
20,0.392699,0.417243,70,0.545310,0.569000
20,0.392699,0.417243,71,0.569000,0.592690
21,0.417243,0.441786,68,0.497186,0.521080
21,0.417243,0.441786,69,0.521080,0.544974
20,0.392699,0.417243,68,0.497186,0.521080
20,0.392699,0.417243,69,0.521080,0.544974
21,0.417243,0.441786,66,0.448646,0.472747
21,0.417243,0.441786,67,0.472747,0.496848
20,0.392699,0.417243,66,0.448646,0.472747
20,0.392699,0.417243,67,0.472747,0.496848
21,0.417243,0.441786,64,0.399682,0.423994
21,0.417243,0.441786,65,0.423994,0.448306
20,0.392699,0.417243,64,0.399682,0.423994
20,0.392699,0.417243,65,0.423994,0.448306
19,0.368155,0.392699,70,0.545310,0.569000
19,0.368155,0.392699,71,0.569000,0.592690
18,0.343612,0.368155,70,0.545310,0.569000
18,0.343612,0.368155,71,0.569000,0.592690
19,0.368155,0.392699,68,0.497186,0.521080
19,0.368155,0.392699,69,0.521080,0.544974
18,0.343612,0.368155,68,0.497186,0.521080
18,0.343612,0.368155,69,0.521080,0.544974
19,0.368155,0.392699,66,0.448646,0.472747
19,0.368155,0.392699,67,0.472747,0.496848
18,0.343612,0.368155,66,0.448646,0.472747
18,0.343612,0.368155,67,0.472747,0.496848
19,0.368155,0.392699,64,0.399682,0.423994
19,0.368155,0.392699,65,0.423994,0.448306
18,0.343612,0.368155,64,0.399682,0.423994
18,0.343612,0.368155,65,0.423994,0.448306
17,0.319068,0.343612,70,0.545310,0.569000
17,0.319068,0.343612,71,0.569000,0.592690
16,0.294524,0.319068,70,0.545310,0.569000
16,0.294524,0.319068,71,0.569000,0.592690
17,0.319068,0.343612,68,0.497186,0.521080
17,0.319068,0.343612,69,0.521080,0.544974
16,0.294524,0.319068,68,0.497186,0.521080
16,0.294524,0.319068,69,0.521080,0.544974
17,0.319068,0.343612,66,0.448646,0.472747
17,0.319068,0.343612,67,0.472747,0.496848
16,0.294524,0.319068,66,0.448646,0.472747
16,0.294524,0.319068,67,0.472747,0.496848
17,0.319068,0.343612,64,0.399682,0.423994
17,0.319068,0.343612,65,0.423994,0.448306
16,0.294524,0.319068,64,0.399682,0.423994
16,0.294524,0.319068,65,0.423994,0.448306
23,0.466330,0.490874,78,0.733744,0.756634
23,0.466330,0.490874,79,0.756634,0.779524
22,0.441786,0.466330,78,0.733744,0.756634
22,0.441786,0.466330,79,0.756634,0.779524
23,0.466330,0.490874,76,0.687239,0.710327
23,0.466330,0.490874,77,0.710327,0.733416
22,0.441786,0.466330,76,0.687239,0.710327
22,0.441786,0.466330,77,0.710327,0.733416
23,0.466330,0.490874,74,0.640332,0.663620
23,0.466330,0.490874,75,0.663620,0.686909
22,0.441786,0.466330,74,0.640332,0.663620
22,0.441786,0.466330,75,0.663620,0.686909
23,0.466330,0.490874,72,0.593024,0.616512
23,0.466330,0.490874,73,0.616512,0.640000
22,0.441786,0.466330,72,0.593024,0.616512
22,0.441786,0.466330,73,0.616512,0.640000
21,0.417243,0.441786,78,0.733744,0.756634
21,0.417243,0.441786,79,0.756634,0.779524
20,0.392699,0.417243,78,0.733744,0.756634
20,0.392699,0.417243,79,0.756634,0.779524
21,0.417243,0.441786,76,0.687239,0.710327
21,0.417243,0.441786,77,0.710327,0.733416
20,0.392699,0.417243,76,0.687239,0.710327
20,0.392699,0.417243,77,0.710327,0.733416
21,0.417243,0.441786,74,0.640332,0.663620
21,0.417243,0.441786,75,0.663620,0.686909
20,0.392699,0.417243,74,0.640332,0.663620
20,0.392699,0.417243,75,0.663620,0.686909
21,0.417243,0.441786,72,0.593024,0.616512
21,0.417243,0.441786,73,0.616512,0.640000
20,0.392699,0.417243,72,0.593024,0.616512
20,0.392699,0.417243,73,0.616512,0.640000
19,0.368155,0.392699,78,0.733744,0.756634
19,0.368155,0.392699,79,0.756634,0.779524
18,0.343612,0.368155,78,0.733744,0.756634
18,0.343612,0.368155,79,0.756634,0.779524
19,0.368155,0.392699,76,0.687239,0.710327
19,0.368155,0.392699,77,0.710327,0.733416
18,0.343612,0.368155,76,0.687239,0.710327
18,0.343612,0.368155,77,0.710327,0.733416
19,0.368155,0.392699,74,0.640332,0.663620
19,0.368155,0.392699,75,0.663620,0.686909
18,0.343612,0.368155,74,0.640332,0.663620
18,0.343612,0.368155,75,0.663620,0.686909
19,0.368155,0.392699,72,0.593024,0.616512
19,0.368155,0.392699,73,0.616512,0.640000
18,0.343612,0.368155,72,0.593024,0.616512
18,0.343612,0.368155,73,0.616512,0.640000
17,0.319068,0.343612,78,0.733744,0.756634
17,0.319068,0.343612,79,0.756634,0.779524
16,0.294524,0.319068,78,0.733744,0.756634
16,0.294524,0.319068,79,0.756634,0.779524
17,0.319068,0.343612,76,0.687239,0.710327
17,0.319068,0.343612,77,0.710327,0.733416
16,0.294524,0.319068,76,0.687239,0.710327
16,0.294524,0.319068,77,0.710327,0.733416
17,0.319068,0.343612,74,0.640332,0.663620
17,0.319068,0.343612,75,0.663620,0.686909
16,0.294524,0.319068,74,0.640332,0.663620
16,0.294524,0.319068,75,0.663620,0.686909
17,0.319068,0.343612,72,0.593024,0.616512
17,0.319068,0.343612,73,0.616512,0.640000
16,0.294524,0.319068,72,0.593024,0.616512
16,0.294524,0.319068,73,0.616512,0.640000
23,0.466330,0.490874,86,0.915759,0.937848
23,0.466330,0.490874,87,0.937848,0.959937
22,0.441786,0.466330,86,0.915759,0.937848
22,0.441786,0.466330,87,0.937848,0.959937
23,0.466330,0.490874,84,0.870859,0.893150
23,0.466330,0.490874,85,0.893150,0.915440
22,0.441786,0.466330,84,0.870859,0.893150
22,0.441786,0.466330,85,0.893150,0.915440
23,0.466330,0.490874,82,0.825555,0.848046
23,0.466330,0.490874,83,0.848046,0.870537
22,0.441786,0.466330,82,0.825555,0.848046
22,0.441786,0.466330,83,0.848046,0.870537
23,0.466330,0.490874,80,0.779850,0.802541
23,0.466330,0.490874,81,0.802541,0.825231
22,0.441786,0.466330,80,0.779850,0.802541
22,0.441786,0.466330,81,0.802541,0.825231
21,0.417243,0.441786,86,0.915759,0.937848
21,0.417243,0.441786,87,0.937848,0.959937
20,0.392699,0.417243,86,0.915759,0.937848
20,0.392699,0.417243,87,0.937848,0.959937
21,0.417243,0.441786,84,0.870859,0.893150
21,0.417243,0.441786,85,0.893150,0.915440
20,0.392699,0.417243,84,0.870859,0.893150
20,0.392699,0.417243,85,0.893150,0.915440
21,0.417243,0.441786,82,0.825555,0.848046
21,0.417243,0.441786,83,0.848046,0.870537
20,0.392699,0.417243,82,0.825555,0.848046
20,0.392699,0.417243,83,0.848046,0.870537
21,0.417243,0.441786,80,0.779850,0.802541
21,0.417243,0.441786,81,0.802541,0.825231
20,0.392699,0.417243,80,0.779850,0.802541
20,0.392699,0.417243,81,0.802541,0.825231
19,0.368155,0.392699,86,0.915759,0.937848
19,0.368155,0.392699,87,0.937848,0.959937
18,0.343612,0.368155,86,0.915759,0.937848
18,0.343612,0.368155,87,0.937848,0.959937
19,0.368155,0.392699,84,0.870859,0.893150
19,0.368155,0.392699,85,0.893150,0.915440
18,0.343612,0.368155,84,0.870859,0.893150
18,0.343612,0.368155,85,0.893150,0.915440
19,0.368155,0.392699,82,0.825555,0.848046
19,0.368155,0.392699,83,0.848046,0.870537
18,0.343612,0.368155,82,0.825555,0.848046
18,0.343612,0.368155,83,0.848046,0.870537
19,0.368155,0.392699,80,0.779850,0.802541
19,0.368155,0.392699,81,0.802541,0.825231
18,0.343612,0.368155,80,0.779850,0.802541
18,0.343612,0.368155,81,0.802541,0.825231
17,0.319068,0.343612,86,0.915759,0.937848
17,0.319068,0.343612,87,0.937848,0.959937
16,0.294524,0.319068,86,0.915759,0.937848
16,0.294524,0.319068,87,0.937848,0.959937
17,0.319068,0.343612,84,0.870859,0.893150
17,0.319068,0.343612,85,0.893150,0.915440
16,0.294524,0.319068,84,0.870859,0.893150
16,0.294524,0.319068,85,0.893150,0.915440
17,0.319068,0.343612,82,0.825555,0.848046
17,0.319068,0.343612,83,0.848046,0.870537
16,0.294524,0.319068,82,0.825555,0.848046
16,0.294524,0.319068,83,0.848046,0.870537
17,0.319068,0.343612,80,0.779850,0.802541
17,0.319068,0.343612,81,0.802541,0.825231
16,0.294524,0.319068,80,0.779850,0.802541
16,0.294524,0.319068,81,0.802541,0.825231
23,0.466330,0.490874,94,1.091275,1.112542
23,0.466330,0.490874,95,1.112542,1.133810
22,0.441786,0.466330,94,1.091275,1.112542
22,0.441786,0.466330,95,1.112542,1.133810
23,0.466330,0.490874,92,1.048015,1.069490
23,0.466330,0.490874,93,1.069490,1.090965
22,0.441786,0.466330,92,1.048015,1.069490
22,0.441786,0.466330,93,1.069490,1.090965
23,0.466330,0.490874,90,1.004340,1.026021
23,0.466330,0.490874,91,1.026021,1.047703
22,0.441786,0.466330,90,1.004340,1.026021
22,0.441786,0.466330,91,1.026021,1.047703
23,0.466330,0.490874,88,0.960254,0.982140
23,0.466330,0.490874,89,0.982140,1.004026
22,0.441786,0.466330,88,0.960254,0.982140
22,0.441786,0.466330,89,0.982140,1.004026
21,0.417243,0.441786,94,1.091275,1.112542
21,0.417243,0.441786,95,1.112542,1.133810
20,0.392699,0.417243,94,1.091275,1.112542
20,0.392699,0.417243,95,1.112542,1.133810
21,0.417243,0.441786,92,1.048015,1.069490
21,0.417243,0.441786,93,1.069490,1.090965
20,0.392699,0.417243,92,1.048015,1.069490
20,0.392699,0.417243,93,1.069490,1.090965
21,0.417243,0.441786,90,1.004340,1.026021
21,0.417243,0.441786,91,1.026021,1.047703
20,0.392699,0.417243,90,1.004340,1.026021
20,0.392699,0.417243,91,1.026021,1.047703
21,0.417243,0.441786,88,0.960254,0.982140
21,0.417243,0.441786,89,0.982140,1.004026
20,0.392699,0.417243,88,0.960254,0.982140
20,0.392699,0.417243,89,0.982140,1.004026
19,0.368155,0.392699,94,1.091275,1.112542
19,0.368155,0.392699,95,1.112542,1.133810
18,0.343612,0.368155,94,1.091275,1.112542
18,0.343612,0.368155,95,1.112542,1.133810
19,0.368155,0.392699,92,1.048015,1.069490
19,0.368155,0.392699,93,1.069490,1.090965
18,0.343612,0.368155,92,1.048015,1.069490
18,0.343612,0.368155,93,1.069490,1.090965
19,0.368155,0.392699,90,1.004340,1.026021
19,0.368155,0.392699,91,1.026021,1.047703
18,0.343612,0.368155,90,1.004340,1.026021
18,0.343612,0.368155,91,1.026021,1.047703
19,0.368155,0.392699,88,0.960254,0.982140
19,0.368155,0.392699,89,0.982140,1.004026
18,0.343612,0.368155,88,0.960254,0.982140
18,0.343612,0.368155,89,0.982140,1.004026
17,0.319068,0.343612,94,1.091275,1.112542
17,0.319068,0.343612,95,1.112542,1.133810
16,0.294524,0.319068,94,1.091275,1.112542
16,0.294524,0.319068,95,1.112542,1.133810
17,0.319068,0.343612,92,1.048015,1.069490
17,0.319068,0.343612,93,1.069490,1.090965
16,0.294524,0.319068,92,1.048015,1.069490
16,0.294524,0.319068,93,1.069490,1.090965
17,0.319068,0.343612,90,1.004340,1.026021
17,0.319068,0.343612,91,1.026021,1.047703
16,0.294524,0.319068,90,1.004340,1.026021
16,0.294524,0.319068,91,1.026021,1.047703
17,0.319068,0.343612,88,0.960254,0.982140
17,0.319068,0.343612,89,0.982140,1.004026
16,0.294524,0.319068,88,0.960254,0.982140
16,0.294524,0.319068,89,0.982140,1.004026
24,0.490874,0.515418,41,-0.173523,-0.148054
24,0.490874,0.515418,40,-0.198991,-0.173523
25,0.515418,0.539961,41,-0.173523,-0.148054
25,0.515418,0.539961,40,-0.198991,-0.173523
24,0.490874,0.515418,43,-0.123759,-0.099833
24,0.490874,0.515418,42,-0.147685,-0.123759
25,0.515418,0.539961,43,-0.123759,-0.099833
25,0.515418,0.539961,42,-0.147685,-0.123759
24,0.490874,0.515418,45,-0.075416,-0.051375
24,0.490874,0.515418,44,-0.099457,-0.075416
25,0.515418,0.539961,45,-0.075416,-0.051375
25,0.515418,0.539961,44,-0.099457,-0.075416
24,0.490874,0.515418,47,-0.026897,-0.002796
24,0.490874,0.515418,46,-0.050998,-0.026897
25,0.515418,0.539961,47,-0.026897,-0.002796
25,0.515418,0.539961,46,-0.050998,-0.026897
26,0.539961,0.564505,41,-0.173523,-0.148054
26,0.539961,0.564505,40,-0.198991,-0.173523
27,0.564505,0.589049,41,-0.173523,-0.148054
27,0.564505,0.589049,40,-0.198991,-0.173523
26,0.539961,0.564505,43,-0.123759,-0.099833
26,0.539961,0.564505,42,-0.147685,-0.123759
27,0.564505,0.589049,43,-0.123759,-0.099833
27,0.564505,0.589049,42,-0.147685,-0.123759
26,0.539961,0.564505,45,-0.075416,-0.051375
26,0.539961,0.564505,44,-0.099457,-0.075416
27,0.564505,0.589049,45,-0.075416,-0.051375
27,0.564505,0.589049,44,-0.099457,-0.075416
26,0.539961,0.564505,47,-0.026897,-0.002796
26,0.539961,0.564505,46,-0.050998,-0.026897
27,0.564505,0.589049,47,-0.026897,-0.002796
27,0.564505,0.589049,46,-0.050998,-0.026897
28,0.589049,0.613592,41,-0.173523,-0.148054
28,0.589049,0.613592,40,-0.198991,-0.173523
29,0.613592,0.638136,41,-0.173523,-0.148054
29,0.613592,0.638136,40,-0.198991,-0.173523
28,0.589049,0.613592,43,-0.123759,-0.099833
28,0.589049,0.613592,42,-0.147685,-0.123759
29,0.613592,0.638136,43,-0.123759,-0.099833
29,0.613592,0.638136,42,-0.147685,-0.123759
28,0.589049,0.613592,45,-0.075416,-0.051375
28,0.589049,0.613592,44,-0.099457,-0.075416
29,0.613592,0.638136,45,-0.075416,-0.051375
29,0.613592,0.638136,44,-0.099457,-0.075416
28,0.589049,0.613592,47,-0.026897,-0.002796
28,0.589049,0.613592,46,-0.050998,-0.026897
29,0.613592,0.638136,47,-0.026897,-0.002796
29,0.613592,0.638136,46,-0.050998,-0.026897
30,0.638136,0.662680,41,-0.173523,-0.148054
30,0.638136,0.662680,40,-0.198991,-0.173523
31,0.662680,0.687223,41,-0.173523,-0.148054
31,0.662680,0.687223,40,-0.198991,-0.173523
30,0.638136,0.662680,43,-0.123759,-0.099833
30,0.638136,0.662680,42,-0.147685,-0.123759
31,0.662680,0.687223,43,-0.123759,-0.099833
31,0.662680,0.687223,42,-0.147685,-0.123759
30,0.638136,0.662680,45,-0.075416,-0.051375
30,0.638136,0.662680,44,-0.099457,-0.075416
31,0.662680,0.687223,45,-0.075416,-0.051375
31,0.662680,0.687223,44,-0.099457,-0.075416
30,0.638136,0.662680,47,-0.026897,-0.002796
30,0.638136,0.662680,46,-0.050998,-0.026897
31,0.662680,0.687223,47,-0.026897,-0.002796
31,0.662680,0.687223,46,-0.050998,-0.026897
24,0.490874,0.515418,33,-0.374812,-0.350283
24,0.490874,0.515418,32,-0.399340,-0.374812
